,moves,year_id,month,day,road_type_id,road_desc,source_type_id,source_type_name,fuel_type_id,fuel_type_desc,pollutant_id,pollutant_short_name,avg_speed_bin_id,avg_bin_speed,avg_speed_bin_desc,rate_per_distance,per_diff
1375,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,87,VOC,16,75.0,72.5mph <= speed,0.13624429999999998,27.56
1376,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,1,2.5,speed < 2.5mph,1.017345,-25.75
1377,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,1,2.5,speed < 2.5mph,0.7553620000000001,-25.75
1378,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,2,5.0,2.5mph <= speed < 7.5mph,0.5348350000000001,-23.99
1379,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,2,5.0,2.5mph <= speed < 7.5mph,0.4065492,-23.99
1380,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,3,10.0,7.5mph <= speed < 12.5mph,0.32214960000000004,-18.32
1381,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,3,10.0,7.5mph <= speed < 12.5mph,0.2631207,-18.32
1382,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,4,15.0,12.5mph <= speed < 17.5mph,0.2801185,-12.37
1383,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,4,15.0,12.5mph <= speed < 17.5mph,0.2454665,-12.37
1384,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,5,20.0,17.5mph <= speed <22.5mph,0.24801449999999997,-9.67
1385,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,5,20.0,17.5mph <= speed <22.5mph,0.2240242,-9.67
1386,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,6,25.0,22.5mph <= speed < 27.5mph,0.2272814,-8.26
1387,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,6,25.0,22.5mph <= speed < 27.5mph,0.2085068,-8.26
1388,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,7,30.0,27.5mph <= speed < 32.5mph,0.2137329,-6.91
1389,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,7,30.0,27.5mph <= speed < 32.5mph,0.1989611,-6.91
1390,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,8,35.0,32.5mph <= speed < 37.5mph,0.16554999999999997,-7.94
1391,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,8,35.0,32.5mph <= speed < 37.5mph,0.1524063,-7.94
1392,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,9,40.0,37.5mph <= speed < 42.5mph,0.1519351,-6.91
1393,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,9,40.0,37.5mph <= speed < 42.5mph,0.1414332,-6.91
1394,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,10,45.0,42.5mph <= speed < 47.5mph,0.1413467,-5.98
1395,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,10,45.0,42.5mph <= speed < 47.5mph,0.1328982,-5.98
1396,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,11,50.0,47.5mph <= speed < 52.5mph,0.1233685,-5.69
1397,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,11,50.0,47.5mph <= speed < 52.5mph,0.1163528,-5.69
1398,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,12,55.0,52.5mph <= speed < 57.5mph,0.1034577,-5.61
1399,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,12,55.0,52.5mph <= speed < 57.5mph,0.09765080000000001,-5.61
1400,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,13,60.0,57.5mph <= speed < 62.5mph,0.0935769,-4.11
1401,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,13,60.0,57.5mph <= speed < 62.5mph,0.0897309,-4.11
1402,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,14,65.0,62.5mph <= speed < 67.5mph,0.0962591,-1.57
1403,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,14,65.0,62.5mph <= speed < 67.5mph,0.0947464,-1.57
1404,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,15,70.0,67.5mph <= speed < 72.5mph,0.0985583,0.49
1405,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,15,70.0,67.5mph <= speed < 72.5mph,0.0990452,0.49
1406,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,16,75.0,72.5mph <= speed,0.1034749,2.09
1407,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,100,PM10 Total Exh,16,75.0,72.5mph <= speed,0.10563829999999999,2.09
1408,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,1,2.5,speed < 2.5mph,0.935954,-25.75
1409,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,1,2.5,speed < 2.5mph,0.694932,-25.75
1410,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,2,5.0,2.5mph <= speed < 7.5mph,0.492046,-23.99
1411,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,2,5.0,2.5mph <= speed < 7.5mph,0.3740246,-23.99
1412,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,3,10.0,7.5mph <= speed < 12.5mph,0.2963767,-18.32
1413,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,3,10.0,7.5mph <= speed < 12.5mph,0.2420707,-18.32
1414,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,4,15.0,12.5mph <= speed < 17.5mph,0.2577084,-12.37
1415,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,4,15.0,12.5mph <= speed < 17.5mph,0.2258288,-12.37
1416,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,5,20.0,17.5mph <= speed <22.5mph,0.2281726,-9.67
1417,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,5,20.0,17.5mph <= speed <22.5mph,0.2061015,-9.67
1418,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,6,25.0,22.5mph <= speed < 27.5mph,0.20909830000000001,-8.26
1419,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,6,25.0,22.5mph <= speed < 27.5mph,0.1918253,-8.26
1420,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,7,30.0,27.5mph <= speed < 32.5mph,0.19663329999999998,-6.91
1421,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,7,30.0,27.5mph <= speed < 32.5mph,0.18304399999999998,-6.91
1422,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,8,35.0,32.5mph <= speed < 37.5mph,0.1523059,-7.94
1423,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,8,35.0,32.5mph <= speed < 37.5mph,0.1402127,-7.94
1424,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,9,40.0,37.5mph <= speed < 42.5mph,0.13978000000000002,-6.91
1425,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,9,40.0,37.5mph <= speed < 42.5mph,0.1301184,-6.91
1426,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,10,45.0,42.5mph <= speed < 47.5mph,0.13003789999999998,-5.98
1427,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,10,45.0,42.5mph <= speed < 47.5mph,0.1222659,-5.98
1428,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,11,50.0,47.5mph <= speed < 52.5mph,0.1134989,-5.69
1429,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,11,50.0,47.5mph <= speed < 52.5mph,0.1070442,-5.69
1430,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,12,55.0,52.5mph <= speed < 57.5mph,0.09518080000000001,-5.61
1431,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,12,55.0,52.5mph <= speed < 57.5mph,0.0898385,-5.61
1432,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,13,60.0,57.5mph <= speed < 62.5mph,0.0860905,-4.11
1433,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,13,60.0,57.5mph <= speed < 62.5mph,0.08255219999999999,-4.11
1434,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,14,65.0,62.5mph <= speed < 67.5mph,0.0885581,-1.57
1435,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,14,65.0,62.5mph <= speed < 67.5mph,0.0871664,-1.57
1436,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,15,70.0,67.5mph <= speed < 72.5mph,0.0906733,0.49
1437,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,15,70.0,67.5mph <= speed < 72.5mph,0.09112129999999999,0.49
1438,MOVES 2014b,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,16,75.0,72.5mph <= speed,0.09519659999999999,2.09
1439,MOVES 3,2020,July,Weekday,4,Urban Restricted Access,62,Combination Long-haul Truck,2,Diesel Fuel,110,PM2.5 Total Exh,16,75.0,72.5mph <= speed,0.0971869,2.09
1440,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,1,2.5,speed < 2.5mph,6.94286842,53.86
1441,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,1,2.5,speed < 2.5mph,10.682051790000001,53.86
1442,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,2,5.0,2.5mph <= speed < 7.5mph,4.56248126,53.48
1443,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,2,5.0,2.5mph <= speed < 7.5mph,7.00233932,53.48
1444,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,3,10.0,7.5mph <= speed < 12.5mph,3.37228268,53.09
1445,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,3,10.0,7.5mph <= speed < 12.5mph,5.16247309,53.09
1446,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,4,15.0,12.5mph <= speed < 17.5mph,2.97555648,52.89
1447,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,4,15.0,12.5mph <= speed < 17.5mph,4.54918435,52.89
1448,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,5,20.0,17.5mph <= speed <22.5mph,2.6344692100000002,53.75
1449,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,5,20.0,17.5mph <= speed <22.5mph,4.05060522,53.75
1450,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,6,25.0,22.5mph <= speed < 27.5mph,2.1424835100000004,57.06
1451,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,6,25.0,22.5mph <= speed < 27.5mph,3.3650589199999996,57.06
1452,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,7,30.0,27.5mph <= speed < 32.5mph,2.05891008,55.06
1453,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,7,30.0,27.5mph <= speed < 32.5mph,3.1925292499999998,55.06
1454,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,8,35.0,32.5mph <= speed < 37.5mph,1.856434845,52.77
1455,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,8,35.0,32.5mph <= speed < 37.5mph,2.83605398,52.77
1456,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,9,40.0,37.5mph <= speed < 42.5mph,1.668567205,50.53
1457,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,9,40.0,37.5mph <= speed < 42.5mph,2.5116854,50.53
1458,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,10,45.0,42.5mph <= speed < 47.5mph,1.555758575,48.05
1459,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,10,45.0,42.5mph <= speed < 47.5mph,2.30333711,48.05
1460,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,11,50.0,47.5mph <= speed < 52.5mph,1.521991023,45.28
1461,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,11,50.0,47.5mph <= speed < 52.5mph,2.2111392,45.28
1462,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,12,55.0,52.5mph <= speed < 57.5mph,1.5270136319999998,42.59
1463,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,12,55.0,52.5mph <= speed < 57.5mph,2.1773416300000004,42.59
1464,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,13,60.0,57.5mph <= speed < 62.5mph,1.5701060290000002,40.04
1465,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,13,60.0,57.5mph <= speed < 62.5mph,2.19879278,40.04
1466,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,14,65.0,62.5mph <= speed < 67.5mph,1.669317593,37.63
1467,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,14,65.0,62.5mph <= speed < 67.5mph,2.29742404,37.63
1468,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,15,70.0,67.5mph <= speed < 72.5mph,1.913484494,35.15
1469,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,15,70.0,67.5mph <= speed < 72.5mph,2.5861140799999998,35.15
1470,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,16,75.0,72.5mph <= speed,2.55580833,32.24
1471,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,2,CO,16,75.0,72.5mph <= speed,3.37974655,32.24
1472,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,1,2.5,speed < 2.5mph,0.22439797557000002,-18.28
1473,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,1,2.5,speed < 2.5mph,0.18337133453999999,-18.28
1474,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,2,5.0,2.5mph <= speed < 7.5mph,0.1625145003,-12.5
1475,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,2,5.0,2.5mph <= speed < 7.5mph,0.14220468796,-12.5
1476,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,3,10.0,7.5mph <= speed < 12.5mph,0.13157226266,-7.56
1477,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,3,10.0,7.5mph <= speed < 12.5mph,0.12162186467,-7.56
1478,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,4,15.0,12.5mph <= speed < 17.5mph,0.12125785012,-5.36
1479,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,4,15.0,12.5mph <= speed < 17.5mph,0.11476059024,-5.36
1480,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,5,20.0,17.5mph <= speed <22.5mph,0.11483859334,-3.94
1481,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,5,20.0,17.5mph <= speed <22.5mph,0.11031341235,-3.94
1482,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,6,25.0,22.5mph <= speed < 27.5mph,0.1084443376,-2.63
1483,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,6,25.0,22.5mph <= speed < 27.5mph,0.10559722373000001,-2.63
1484,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,7,30.0,27.5mph <= speed < 32.5mph,0.09898525925,-4.03
1485,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,7,30.0,27.5mph <= speed < 32.5mph,0.0949938996,-4.03
1486,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,8,35.0,32.5mph <= speed < 37.5mph,0.09539061547,-5.07
1487,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,8,35.0,32.5mph <= speed < 37.5mph,0.09055572208,-5.07
1488,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,9,40.0,37.5mph <= speed < 42.5mph,0.09348893941,-5.82
1489,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,9,40.0,37.5mph <= speed < 42.5mph,0.0880511219,-5.82
1490,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,10,45.0,42.5mph <= speed < 47.5mph,0.09330543207,-6.52
1491,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,10,45.0,42.5mph <= speed < 47.5mph,0.08722468885,-6.52
1492,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,11,50.0,47.5mph <= speed < 52.5mph,0.09535491403999999,-7.23
1493,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,11,50.0,47.5mph <= speed < 52.5mph,0.08846543847999999,-7.23
1494,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,12,55.0,52.5mph <= speed < 57.5mph,0.09800832018000001,-8.05
1495,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,12,55.0,52.5mph <= speed < 57.5mph,0.09011420442,-8.05
1496,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,13,60.0,57.5mph <= speed < 62.5mph,0.10138305516,-9.02
1497,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,13,60.0,57.5mph <= speed < 62.5mph,0.09224328958,-9.02
1498,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,14,65.0,62.5mph <= speed < 67.5mph,0.10722228869999999,-10.73
1499,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,14,65.0,62.5mph <= speed < 67.5mph,0.0957189286,-10.73
1500,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,15,70.0,67.5mph <= speed < 72.5mph,0.11979079145,-14.06
1501,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,15,70.0,67.5mph <= speed < 72.5mph,0.10294411760000001,-14.06
1502,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,16,75.0,72.5mph <= speed,0.13790751606999999,-17.89
1503,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,3,NOx,16,75.0,72.5mph <= speed,0.11322952900000001,-17.89
1504,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,87,VOC,1,2.5,speed < 2.5mph,0.39973406999999994,6.31
1505,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,87,VOC,1,2.5,speed < 2.5mph,0.42495062,6.31
1506,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,87,VOC,2,5.0,2.5mph <= speed < 7.5mph,0.207463716,10.18
1507,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,87,VOC,2,5.0,2.5mph <= speed < 7.5mph,0.22857972999999998,10.18
1508,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,87,VOC,3,10.0,7.5mph <= speed < 12.5mph,0.111327664,17.13
1509,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,87,VOC,3,10.0,7.5mph <= speed < 12.5mph,0.130393156,17.13
1510,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,87,VOC,4,15.0,12.5mph <= speed < 17.5mph,0.07928241300000001,23.19
1511,MOVES 3,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,87,VOC,4,15.0,12.5mph <= speed < 17.5mph,0.09766456400000001,23.19
1512,MOVES 2014b,2020,July,Weekday,5,Urban Unrestricted Access,21,Passenger Car,1,Gasoline,87,VOC,5,20.0,17.5mph <= speed <22.5mph,0.062721378,28.48
